479.0000
915.0000
591.0000
274.0000
769.0000
376.0000
487.0000
288.0000
312.0000
289.0000
955.0000
843.0000
907.0000
343.0000
576.0000
870.0000
774.0000
548.0000
283.0000
829.0000
738.0000
826.0000
411.0000
460.0000
853.0000
783.0000
850.0000
819.0000
754.0000
856.0000
810.0000
785.0000
948.0000
899.0000
787.0000
842.0000
883.0000
986.0000
893.0000
901.0000
947.0000
928.0000
823.0000
882.0000
966.0000
866.0000
814.0000
986.0000
1025.0000
1049.0000
933.0000
886.0000
952.0000
857.0000
807.0000
975.0000
913.0000
820.0000
920.0000
1008.0000
997.0000
915.0000
943.0000
960.0000
894.0000
906.0000
964.0000
881.0000
867.0000
950.0000
876.0000
879.0000
795.0000
654.0000
1150.0000
878.0000
974.0000
1006.0000
859.0000
862.0000
281.0000
603.0000
823.0000
1009.0000
1035.0000
954.0000
897.0000
965.0000
1017.0000
966.0000
930.0000
978.0000
338.0000
669.0000
932.0000
469.0000
319.0000
268.0000
298.0000
562.0000
950.0000
805.0000
269.0000
361.0000
280.0000
258.0000
1032.0000
941.0000
488.0000
513.0000
269.0000
730.0000
909.0000
900.0000
373.0000
595.0000
264.0000
753.0000
1011.0000
927.0000
406.0000
573.0000
392.0000
618.0000
952.0000
932.0000
428.0000
255.0000
307.0000
282.0000
663.0000
270.0000
598.0000
874.0000
337.0000
252.0000
507.0000
627.0000
270.0000
543.0000
993.0000
540.0000
358.0000
325.0000
380.0000
253.0000
918.0000
870.0000
399.0000
324.0000
312.0000
850.0000
974.0000
913.0000
663.0000
283.0000
507.0000
468.0000
999.0000
862.0000
1049.0000
407.0000
558.0000
274.0000
700.0000
257.0000
673.0000
916.0000
397.0000
304.0000
255.0000
287.0000
449.0000
1130.0000
888.0000
935.0000
267.0000
586.0000
999.0000
922.0000
462.0000
271.0000
418.0000
540.0000
274.0000
905.0000
625.0000
293.0000
274.0000
676.0000
943.0000
904.0000
940.0000
369.0000
599.0000
894.0000
921.0000
529.0000
423.0000
275.0000
251.0000
266.0000
271.0000
837.0000
897.0000
632.0000
444.0000
367.0000
452.0000
325.0000
613.0000
901.0000
869.0000
277.0000
345.0000
271.0000
1057.0000
896.0000
264.0000
375.0000
291.0000
277.0000
668.0000
308.0000
515.0000
1011.0000
716.0000
353.0000
260.0000
422.0000
885.0000
823.0000
853.0000
290.0000
338.0000
264.0000
849.0000
784.0000
796.0000
376.0000
305.0000
651.0000
448.0000
849.0000
994.0000
734.0000
653.0000
442.0000
451.0000
431.0000
761.0000
320.0000
461.0000
292.0000
891.0000
871.0000
394.0000
301.0000
251.0000
576.0000
287.0000
563.0000
355.0000
861.0000
376.0000
523.0000
938.0000
894.0000
862.0000
853.0000
265.0000
323.0000
269.0000
826.0000
828.0000
413.0000
305.0000
533.0000
566.0000
934.0000
865.0000
932.0000
338.0000
606.0000
905.0000
904.0000
957.0000
972.0000
894.0000
883.0000
906.0000
910.0000
868.0000
908.0000
951.0000
926.0000
879.0000
916.0000
945.0000
883.0000
887.0000
926.0000
938.0000
894.0000
857.0000
883.0000
855.0000
819.0000
800.0000
789.0000
848.0000
923.0000
974.0000
950.0000
925.0000
868.0000
858.0000
894.0000
901.0000
865.0000
870.0000
915.0000
914.0000
871.0000
923.0000
961.0000
955.0000
904.0000
933.0000
926.0000
850.0000
847.0000
868.0000
882.0000
819.0000
704.0000
283.0000
457.0000
3055.0000
965.0000
935.0000
879.0000
908.0000
900.0000
862.0000
872.0000
924.0000
912.0000
848.0000
835.0000
853.0000
894.0000
844.0000
882.0000
893.0000
905.0000
873.0000
902.0000
920.0000
947.0000
338.0000
544.0000
527.0000
359.0000
309.0000
681.0000
358.0000
597.0000
910.0000
910.0000
297.0000
638.0000
926.0000
868.0000
899.0000
940.0000
269.0000
457.0000
272.0000
837.0000
933.0000
785.0000
1175.0000
908.0000
935.0000
956.0000
961.0000
898.0000
632.0000
297.0000
288.0000
330.0000
352.0000
971.0000
900.0000
947.0000
914.0000
359.0000
491.0000
386.0000
511.0000
946.0000
953.0000
872.0000
914.0000
957.0000
947.0000
885.0000
917.0000
933.0000
260.0000
698.0000
887.0000
918.0000
960.0000
954.0000
604.0000
283.0000
893.0000
819.0000
433.0000
546.0000
756.0000
1065.0000
912.0000
939.0000
